uuid,item_volume,item_attractiveness,putaway_zone,initial_stock
A012538,6.5e-06,0.0,OPT-B-01-04,8
A012539,2.3e-06,0.0,PALLET-C,189
A012540,2.0672e-05,4.5314482508609755e-05,OPT-A-01-04,0
A012541,2.5517e-05,4.5314482508609755e-05,OPT-A-01-04,0
A012542,4e-06,0.00013594344752582924,OPT-A-01-04,0
A012543,1.125e-05,4.5314482508609755e-05,OPT-C-01-04,0
A012544,1.7408e-05,0.0,PALLET-C,16
A012545,5.88e-06,0.0007703462026463658,OPT-A-01-04,2
A012546,8.957e-06,0.00013594344752582924,OPT-B-01-04,2
A012547,2.2264e-05,0.0,OPT-B-01-04,5
A012548,3.6899999999999996e-05,0.0,OPT-B-01-04,45
A012549,1.23e-05,0.0,OPT-C-01-04,0
A012550,3.15e-06,9.062896501721951e-05,OPT-B-01-04,0
A012551,3.8592e-05,0.00013594344752582924,OPT-A-01-04,0
A012552,9.6921e-05,0.0,OPT-B-01-04,28
A012553,5.2371000000000004e-05,0.0,OPT-B-01-04,0
A012554,8.1466e-05,4.5314482508609755e-05,OPT-A-01-04,0
A012555,3.38e-06,0.0,PALLET-B,0
A012556,3.564e-05,0.0,PALLET-C,5
A012557,3.1772e-05,0.0,OPT-C-01-04,2
A012558,1.0982e-05,0.00018125793003443902,OPT-C-01-04,24
A012559,1.024e-05,4.5314482508609755e-05,OPT-A-01-04,0
A012560,1.8e-05,9.062896501721951e-05,OPT-A-01-04,0
A012561,2.56e-06,0.0008609751676635853,OPT-A-01-04,3
A012562,5.819e-06,0.0006344027551205366,OPT-A-01-04,1
A012563,0.00013309999999999998,0.0,OPT-C-01-04,8
A012564,6.6564e-05,0.0,PALLET-C,0
A012565,0.00027,0.0011781765452238534,OPT-A-01-04,21
A012566,0.00030419999999999997,0.0049392785934384625,OPT-A-01-04,8
A012567,0.000223093,0.0002718868950516585,OPT-A-01-04,0
A012568,0.00030419999999999997,0.0002718868950516585,OPT-B-01-04,44
A012569,0.000124659,0.00045314482508609753,OPT-A-01-04,2
A012570,0.000198375,0.0010422330976980242,OPT-A-01-04,5
A012571,0.000153425,0.002311038607939097,OPT-A-01-04,5
A012572,0.0001805,0.00018125793003443902,OPT-A-01-04,0
A012573,0.00017,0.0013594344752582926,OPT-A-01-04,2
A012574,0.000169,4.5314482508609755e-05,OPT-B-01-04,0
A012575,2.016e-06,0.0,OPT-B-01-04,5
A012576,9.375e-06,0.00013594344752582924,OPT-A-01-04,0
A012577,6.48e-05,4.5314482508609755e-05,OPT-C-01-04,12
A012578,1.92e-05,0.0,OPT-C-01-04,3
A012579,0.000130438,0.0020391517128874386,OPT-A-01-04,8
A012580,0.00010779999999999999,0.0006797172376291463,OPT-A-01-04,34
A012581,2.736e-06,0.0004078303425774878,OPT-B-01-04,6
A012582,2.025e-05,0.0,PALLET-C,0
A012583,7.776e-06,4.5314482508609755e-05,OPT-C-01-04,5
A012584,4.5e-05,0.003126699293094073,OPT-A-01-04,163
A012585,4.8299999999999995e-05,0.0007250317201377561,OPT-A-01-04,0
A012586,6.6654e-05,4.5314482508609755e-05,OPT-C-01-04,0
A012587,0.00011466,0.00018125793003443902,OPT-C-01-04,0
A012588,8.25e-06,0.00022657241254304877,OPT-A-01-04,17
A012589,3.6000000000000003e-06,9.062896501721951e-05,OPT-A-01-04,0
A012590,1.56e-06,0.0015406924052927316,OPT-A-01-04,4
A012591,4.8778e-05,0.0,PALLET-C,0
A012592,9.128700000000001e-05,0.0,OPT-C-01-04,9
A012593,4.774e-05,0.0,PALLET-C,1
A012594,6.16e-06,9.062896501721951e-05,OPT-A-01-04,0
A012595,1.536e-05,4.5314482508609755e-05,OPT-B-01-04,1
A012596,3.2639999999999996e-06,0.0003172013775602683,OPT-A-01-04,20
A012597,7.280000000000001e-06,0.00018125793003443902,OPT-B-01-04,0
A012598,1.875e-06,0.0,PALLET-C,24
A012599,2.34e-05,9.062896501721951e-05,OPT-B-01-04,5
A012600,2.6136e-05,0.0,OPT-B-01-04,3
A012601,3.6963e-05,0.0003172013775602683,OPT-B-01-04,2
A012602,6.195199999999999e-05,4.5314482508609755e-05,OPT-B-01-04,0
A012603,9.5e-05,4.5314482508609755e-05,OPT-B-01-04,77
A012604,1.0529999999999999e-05,0.0014500634402755121,OPT-A-01-04,5
A012605,1.404e-05,0.0015860068878013414,OPT-A-01-04,12
A012606,2.214e-05,0.010241073046945805,OPT-A-01-04,7
A012607,2.72e-05,4.5314482508609755e-05,OPT-B-01-04,33
A012608,4.3055999999999996e-05,0.0002718868950516585,OPT-A-01-04,267
A012609,4.212e-06,4.5314482508609755e-05,OPT-A-01-04,0
A012610,0.00013636699999999998,4.5314482508609755e-05,OPT-A-01-04,0
A012611,4.5000000000000003e-07,0.0003172013775602683,OPT-A-01-04,0
A012612,2.048e-05,0.0,PALLET-B,0
A012613,2.56e-07,4.5314482508609755e-05,OPT-B-01-04,0
A012614,1.1025e-05,0.00013594344752582924,OPT-C-01-04,5
A012615,1.1025e-05,9.062896501721951e-05,OPT-C-01-04,0
A012616,1.1236e-05,9.062896501721951e-05,OPT-C-01-04,0
A012617,1.1025e-05,9.062896501721951e-05,OPT-C-01-04,0
A012618,6.125e-05,0.0,PALLET-B,0
A012619,1.4400000000000001e-05,0.0,OPT-B-01-04,2
A012620,1.3924e-05,0.0,PALLET-C,1
A012621,1.5625e-05,9.062896501721951e-05,OPT-C-01-04,0
A012622,1.5625e-05,9.062896501721951e-05,OPT-C-01-04,0
A012623,1.5625e-05,0.00013594344752582924,OPT-C-01-04,4
A012624,1.5625e-05,9.062896501721951e-05,OPT-B-01-04,0
A012625,8.41e-05,4.5314482508609755e-05,OPT-C-01-04,0
A012626,1.5625e-05,9.062896501721951e-05,OPT-C-01-04,0
A012627,1.25e-06,0.0004078303425774878,OPT-B-01-04,1
A012628,2.205e-05,0.0,OPT-B-01-04,11
A012629,2.178e-05,4.5314482508609755e-05,OPT-C-01-04,13
A012630,2.1125e-05,4.5314482508609755e-05,OPT-C-01-04,1
A012631,1.26e-05,4.5314482508609755e-05,OPT-C-01-04,1
A012632,2.5e-06,4.5314482508609755e-05,OPT-C-01-04,0
A012633,2.5e-06,9.062896501721951e-05,OPT-C-01-04,0
A012634,9.679999999999999e-07,4.5314482508609755e-05,OPT-B-01-04,0
A012635,1.0092000000000001e-05,0.0,PALLET-C,0
A012636,1.6428e-05,0.0,PALLET-C,1
A012637,1.2544e-05,9.062896501721951e-05,OPT-A-05-07,3
A012638,6.4000000000000006e-06,0.0,PALLET-C,3
A012639,4.41e-05,0.0,PALLET-C,34
A012640,6.6125e-05,4.5314482508609755e-05,OPT-C-01-04,158
A012641,8.214e-06,4.5314482508609755e-05,OPT-C-01-04,0
A012642,8.000000000000001e-07,4.5314482508609755e-05,OPT-C-01-04,0
A012643,6.534e-06,0.0022204096429218776,OPT-A-01-04,0
A012644,1.1025e-05,0.0014500634402755121,OPT-A-01-04,0
A012645,0.00011025,4.5314482508609755e-05,OPT-A-01-04,0
A012646,1.4884e-05,4.5314482508609755e-05,OPT-B-01-04,0
A012647,3.0752e-05,0.00013594344752582924,OPT-A-01-04,0
A012648,5.0700000000000006e-05,0.0,PALLET-C,4
A012649,5.0700000000000006e-05,0.0,PALLET-C,2
A012650,1.4449999999999999e-05,0.0,PALLET-C,2
A012651,2.1167999999999998e-05,0.0,PALLET-C,3
A012652,4.5e-06,0.0,PALLET-C,2
A012653,4.9000000000000005e-06,4.5314482508609755e-05,OPT-C-01-04,0
A012654,5.476e-06,4.5314482508609755e-05,OPT-C-01-04,0
A012655,0.00013247999999999998,0.0,PALLET-C,1
A012656,6.48e-07,0.00018125793003443902,OPT-C-01-04,0
A012657,1.5625e-05,0.0,PALLET-C,2
A012658,9e-05,4.5314482508609755e-05,OPT-A-01-04,0
A012659,4.59e-06,4.5314482508609755e-05,OPT-B-01-04,1
A012660,1.904e-06,0.0009062896501721951,OPT-A-01-04,0
A012661,9.8e-07,0.0,OPT-B-01-04,0
A012662,1.96e-06,0.0,OPT-B-01-04,0
A012663,4.59e-06,0.0,OPT-B-01-04,0
A012664,2.8899999999999998e-05,0.0,PALLET-C,8
A012665,3.2e-05,0.0,PALLET-C,2
A012666,4.232e-06,0.0,OPT-B-01-04,3
A012667,2.9768e-05,0.0,OPT-B-01-04,8
A012668,3.125e-05,0.0,OPT-C-01-04,4
A012669,8.426999999999999e-06,0.0,PALLET-C,3
A012670,2.7e-06,0.0,OPT-B-01-04,1
A012671,3.2e-05,0.0,OPT-B-01-04,0
A012672,1.6899999999999997e-05,9.062896501721951e-05,OPT-B-01-04,0
A012673,9.800000000000001e-06,4.5314482508609755e-05,OPT-A-01-04,0
A012674,5.1200000000000004e-05,4.5314482508609755e-05,OPT-A-01-04,0
A012675,1.1025e-05,4.5314482508609755e-05,OPT-B-01-04,10
A012676,1.0816000000000001e-05,0.0,PALLET-C,1
A012677,0.00010140000000000001,4.5314482508609755e-05,OPT-C-01-04,0
A012678,1.0125e-05,4.5314482508609755e-05,OPT-A-01-04,0
A012679,1.0125e-05,4.5314482508609755e-05,OPT-MDK-14,0
A012680,2.8321999999999998e-05,0.00013594344752582924,OPT-C-01-04,0
A012681,2.8321999999999998e-05,0.0,PALLET-C,10
A012682,4.32e-05,4.5314482508609755e-05,OPT-C-01-04,2
A012683,2.8321999999999998e-05,4.5314482508609755e-05,OPT-C-01-04,26
A012684,2.8800000000000002e-05,0.0,OPT-B-01-04,2
A012685,4.335e-05,0.0,PALLET-C,1
A012686,2.178e-05,0.00018125793003443902,OPT-C-01-04,0
A012687,2.2445e-05,9.062896501721951e-05,OPT-C-01-04,0
A012688,2.1904e-05,0.00013594344752582924,OPT-B-01-04,0
A012689,1.7956e-05,4.5314482508609755e-05,OPT-C-01-04,1
A012690,2.45e-05,0.00013594344752582924,OPT-B-01-04,0
A012691,9.800000000000001e-06,0.0,OPT-B-01-04,0
A012692,5e-05,0.0,OPT-C-01-04,2
A012693,1.8e-05,0.0,OPT-C-01-04,1
A012694,1.2675000000000001e-05,0.0,OPT-B-01-04,0
A012695,1.2288e-05,0.0,OPT-B-01-04,0
A012696,1.1559999999999998e-06,4.5314482508609755e-05,OPT-A-01-04,0
A012697,7.68e-06,9.062896501721951e-05,OPT-C-01-04,0
A012698,1.792e-06,4.5314482508609755e-05,OPT-C-01-04,0
A012699,2.75e-05,0.0,OPT-B-01-04,1
A012700,2.1316e-05,0.0,OPT-C-01-04,1
A012701,2.6645e-05,0.0,OPT-C-01-04,1
A012702,2.6645e-05,0.0,PALLET-C,0
A012703,2.6645e-05,0.0,PALLET-C,0
A012704,2.6645e-05,0.0,PALLET-C,2
A012705,2.6645e-05,0.0,PALLET-C,27
A012706,2.6645e-05,0.0,PALLET-C,1
A012707,1.9044e-05,0.0,OPT-C-01-04,20
A012708,0.000196677,0.00018125793003443902,OPT-B-01-04,0
A012709,5.994e-06,0.0006344027551205366,OPT-C-01-04,1
A012710,1.836e-06,0.0,OPT-B-01-04,12
A012711,7.395999999999999e-05,0.0,PALLET-C,17
A012712,7.92e-06,0.0,OPT-B-01-04,1
A012713,8.91e-06,0.00022657241254304877,OPT-B-01-04,1
A012714,5.952e-06,9.062896501721951e-05,OPT-A-01-04,0
A012715,0.0002197,0.0,PALLET-C,1
A012716,1.8000000000000001e-06,4.5314482508609755e-05,OPT-C-01-04,19
A012717,0.000183027,0.00045314482508609753,OPT-C-01-04,0
A012718,0.0001026,0.00018125793003443902,OPT-C-01-04,0
A012719,2.2799999999999998e-06,0.0,OPT-B-01-04,1
A012720,1.452e-06,0.006842486858800073,OPT-A-01-04,1
A012721,1.2996e-05,0.000543773790103317,OPT-A-01-04,51
A012722,2.0719999999999998e-05,0.0,PALLET-C,4
A012723,2.0719999999999998e-05,0.0,PALLET-C,2
A012724,6.075e-06,0.0,PALLET-C,2
A012725,6.25e-07,4.5314482508609755e-05,OPT-C-01-04,0
A012726,0.00011520000000000001,0.0,PALLET-C,1
A012727,4.418e-06,4.5314482508609755e-05,OPT-B-01-04,0
A012728,7.2000000000000005e-06,4.5314482508609755e-05,OPT-C-01-04,0
A012729,3.4200000000000005e-05,4.5314482508609755e-05,OPT-A-01-04,2
A012730,2.2192e-05,0.0,OPT-C-01-04,2
A012731,1.6900000000000002e-07,4.5314482508609755e-05,OPT-A-01-04,0
A012732,5.88e-05,0.0,OPT-B-01-04,2
A012733,2.2500000000000002e-07,0.0,OPT-C-01-04,2
A012734,7.938e-06,9.062896501721951e-05,OPT-C-01-04,13
A012735,2.1218e-05,0.0,PALLET-C,4
A012736,2.1218e-05,0.0,PALLET-C,2
A012737,2.1218e-05,0.0,PALLET-C,2
A012738,2.1218e-05,0.0,PALLET-C,2
A012739,1e-09,0.0002718868950516585,OPT-A-01-04,0
A012740,1.8744e-05,0.0,PALLET-C,2
A012741,2.432e-05,0.0,PALLET-C,2
A012742,2.6896e-05,0.0,OPT-C-01-04,4
A012743,2.25e-05,0.0,PALLET-C,2
A012744,3.78e-07,0.0,OPT-C-01-04,2
A012745,2.42e-05,0.0,OPT-B-01-04,1
A012746,1.5e-06,4.5314482508609755e-05,OPT-B-01-04,1
A012747,1.1163e-05,0.0,OPT-C-01-04,1
A012748,1.5876e-05,4.5314482508609755e-05,OPT-C-01-04,2
A012749,1.134e-05,0.0,PALLET-C,1
A012750,0.00013689,0.0,PALLET-C,3
A012751,6e-05,4.5314482508609755e-05,OPT-B-01-04,1
A012752,6.0858e-05,0.0,OPT-C-01-04,23
A012753,9.36e-07,0.0,OPT-B-01-04,3
A012754,7.5645e-05,0.0,OPT-C-01-04,1
A012755,2.048e-05,0.0,OPT-C-01-04,2
A012756,2.3120000000000002e-05,0.0003172013775602683,OPT-A-01-04,2
A012757,6.696e-05,9.062896501721951e-05,OPT-B-01-04,1
A012758,3.0096e-05,0.0004078303425774878,OPT-B-01-04,1
A012759,8.586e-05,0.0008609751676635853,OPT-A-01-04,7
A012760,8.748000000000001e-05,0.0,OPT-B-01-04,10
A012761,0.00014175,0.0,OPT-B-01-04,1
A012762,0.000144,4.5314482508609755e-05,OPT-C-01-04,0
A012763,8.775e-06,0.0006797172376291463,OPT-A-01-04,0
A012764,9e-06,0.00036251586006887804,OPT-A-01-04,0
A012765,0.00016847999999999999,0.0,OPT-C-01-04,1
A012766,2.1875e-05,4.5314482508609755e-05,OPT-B-01-04,0
A012767,1.2800000000000001e-05,0.00018125793003443902,OPT-C-01-04,8
A012768,0.002182656,0.0,PALLET-C,0
A012769,0.003381,9.062896501721951e-05,OPT-C-01-04,0
A012770,0.001701,0.0,PALLET-C,0
A012771,2.3120000000000002e-05,4.5314482508609755e-05,OPT-C-01-04,3
A012772,3.312e-06,0.0009516041326808048,OPT-A-01-04,0
A012773,1.98e-07,0.0004984593075947072,OPT-B-01-04,0
A012774,1.863e-06,0.0,PALLET-C,0
A012775,1.2e-06,0.0,OPT-B-01-04,0
A012776,1.92e-06,0.0,OPT-C-01-04,1
A012777,1.98e-07,0.0003172013775602683,OPT-B-01-04,3
A012778,0.00040270971428571327,0.0022204096429218776,OPT-A-01-04,0
A012779,2.43e-05,0.0,PALLET-C,6
A012780,1.152e-06,0.0,OPT-C-01-04,2
A012781,5.7132e-05,0.0,OPT-B-01-04,6
A012782,2.4e-05,9.062896501721951e-05,OPT-C-01-04,0
A012783,3.9605e-05,0.0015406924052927316,OPT-A-01-04,10
A012784,3.872e-05,0.0,OPT-C-01-04,2
A012785,3.2e-05,4.5314482508609755e-05,OPT-B-01-04,1
A012786,2.0886e-05,9.062896501721951e-05,OPT-C-01-04,0
A012787,0.000144,4.5314482508609755e-05,OPT-C-01-04,0
A012788,4.05e-06,0.0,OPT-B-01-04,0
A012789,4.05e-05,0.0,OPT-B-01-04,3
A012790,4.95e-06,0.0,OPT-B-01-04,1
A012791,1.4035999999999999e-05,0.0,PALLET-C,44
A012792,6.144e-06,0.0,OPT-B-01-04,4
A012793,1e-05,0.0,PALLET-C,0
A012794,8e-05,9.062896501721951e-05,OPT-B-01-04,44
A012795,7.2249999999999994e-06,9.062896501721951e-05,OPT-C-01-04,0
A012796,3.718e-06,4.5314482508609755e-05,OPT-C-01-04,0
A012797,2.6875e-05,9.062896501721951e-05,OPT-B-01-04,10
A012798,2.9744e-05,0.00018125793003443902,OPT-A-01-04,0
A012799,7.92e-06,0.0,OPT-B-01-04,10
A012800,2.9399999999999996e-07,9.062896501721951e-05,OPT-C-01-04,0
A012801,0.000117238,0.0,PALLET-C,19
A012802,1.375e-05,0.00018125793003443902,OPT-B-01-04,0
A012803,0.000111392,4.5314482508609755e-05,OPT-C-01-04,1
A012804,7.4969999999999995e-06,0.001993837230378829,OPT-A-01-04,16
A012805,1.875e-05,4.5314482508609755e-05,OPT-C-01-04,0
A012806,5.92e-05,0.0003172013775602683,OPT-A-01-04,0
A012807,1.4400000000000001e-05,0.0003172013775602683,OPT-A-01-04,0
A012808,0.00012544,4.5314482508609755e-05,PALLET-B,0
A012809,2.8800000000000002e-05,9.062896501721951e-05,OPT-C-01-04,7
A012810,4.4e-06,0.0,OPT-B-01-04,6
A012811,4.9e-05,0.0,PALLET-B,0
A012812,0.000672768,9.062896501721951e-05,OPT-C-01-04,0
A012813,7.168e-06,0.0,OPT-C-01-04,1
A012814,1.35e-05,9.062896501721951e-05,OPT-A-01-04,0
A012815,0.000116272,0.00045314482508609753,OPT-A-01-04,9
A012816,9.68e-05,0.00022657241254304877,OPT-A-01-04,2
A012817,2.5e-05,0.0,PALLET-C,0
A012818,1.8e-05,0.0,PALLET-C,0
A012819,6.125e-05,0.0,PALLET-C,1
A012820,1.5625e-05,0.0,OPT-C-01-04,131
A012821,7.2000000000000005e-06,0.00018125793003443902,OPT-B-01-04,0
A012822,0.000405,9.062896501721951e-05,OPT-C-01-04,0
A012823,6.2475e-05,0.0004078303425774878,OPT-A-01-04,4
A012824,7.452e-06,0.0,PALLET-C,1
A012825,1.4035999999999999e-05,0.0,PALLET-B,1
A012826,4.761e-05,0.0,OPT-C-01-04,2
A012827,1.8411e-05,0.0,OPT-B-01-04,0
A012828,4e-06,9.062896501721951e-05,OPT-C-01-04,0
A012829,1.152e-05,0.0,PALLET-C,16
A012830,1.088e-06,0.0003172013775602683,OPT-B-01-04,2
A012831,3.2400000000000003e-06,0.0,OPT-B-01-04,13
A012832,1.568e-05,0.0,OPT-B-01-04,6
A012833,1.3454e-05,0.0005890882726119267,OPT-A-01-04,181
A012834,6.084e-05,0.0,OPT-B-01-04,10
A012835,7.84e-06,0.0,PALLET-C,9
A012836,2.8556000000000002e-05,4.5314482508609755e-05,OPT-A-01-04,17
A012837,0.000199692,0.0003172013775602683,OPT-B-01-04,1
A012838,2.2275e-05,0.00036251586006887804,OPT-A-01-04,0
A012839,0.00011559999999999999,0.0006344027551205366,OPT-A-01-04,0
A012840,1.2672e-05,0.0,OPT-C-01-04,85
A012841,0.00062,0.00013594344752582924,OPT-C-01-04,17
A012842,0.0007532390000000001,0.00013594344752582924,OPT-C-01-04,1
A012843,0.00046080000000000003,9.062896501721951e-05,OPT-A-01-04,1
A012844,0.000175071,0.0,PALLET-C,3
A012845,0.000175446,0.0,PALLET-C,2
A012846,0.000224,0.0,PALLET-C,2
A012847,0.00031750400000000003,4.5314482508609755e-05,OPT-C-01-04,2
A012848,0.0003564,0.00013594344752582924,OPT-C-01-04,0
A012849,8.394199999999999e-05,0.0,OPT-B-01-04,1
A012850,6.12e-07,0.0003172013775602683,OPT-C-01-04,0
A012851,1.6000000000000001e-06,4.5314482508609755e-05,OPT-B-01-04,2
A012852,5.0625e-05,4.5314482508609755e-05,OPT-C-01-04,1
A012853,2.5350000000000003e-05,9.062896501721951e-05,OPT-B-01-04,0
A012854,0.00028,0.0003172013775602683,OPT-C-01-04,0
A012855,0.000729904,0.0,OPT-B-01-04,1
A012856,7.203e-05,9.062896501721951e-05,OPT-C-01-04,0
A012857,2.2472e-05,0.0,OPT-B-01-04,20
A012858,4.5968000000000004e-05,0.0,OPT-B-01-04,3
A012859,1.92e-05,0.0,PALLET-C,13
A012860,0.000768,9.062896501721951e-05,OPT-B-01-04,69
A012861,0.002933125,0.0,OPT-B-01-04,3
A012862,0.000507,0.00022657241254304877,OPT-A-01-04,1
A012863,0.0004176,0.00013594344752582924,OPT-A-01-04,0
A012864,0.0005,0.0,OPT-C-01-04,2
A012865,0.0002025,0.0,OPT-B-01-04,0
A012866,0.0004375,0.0003172013775602683,OPT-B-01-04,0
A012867,0.000275625,0.0,OPT-B-01-04,0
A012868,0.000359375,0.0,OPT-B-01-04,1
A012869,0.000715716,9.062896501721951e-05,OPT-A-01-04,0
A012870,0.0012558,0.0,OPT-B-01-04,3
A012871,0.000675,0.0002718868950516585,OPT-B-01-04,1
A012872,0.0021025,0.00045314482508609753,OPT-C-05-07,3
A012873,0.000224,0.0004984593075947072,OPT-A-01-04,1
A012874,0.0053235,0.0015860068878013414,OPT-A-01-04,2
A012875,0.002858625,0.0010422330976980242,OPT-MDK-14,8
A012876,0.0023128000000000003,0.0012234910277324632,OPT-A-01-04,4
A012877,0.0001408,0.00018125793003443902,OPT-B-01-04,0
A012878,0.00017108799999999999,0.00036251586006887804,OPT-A-01-04,4
A012879,0.00018,0.00013594344752582924,OPT-C-01-04,0
A012880,2.5350000000000003e-05,0.0,OPT-B-01-04,0
A012881,0.00117,4.5314482508609755e-05,OPT-C-01-04,0
A012882,0.003584,0.0024469820554649264,OPT-C-07-11,2
A012883,0.0041905,0.0004984593075947072,OPT-A-07-11,14
A012884,0.00315375,0.00045314482508609753,OPT-C-01-04,1
A012885,0.00059375,4.5314482508609755e-05,OPT-B-01-04,2
A012886,9e-05,4.5314482508609755e-05,OPT-B-01-04,0
A012887,0.00050255,0.0,OPT-C-01-04,2
A012888,0.00026896,0.0,OPT-C-01-04,1
A012889,0.00011222499999999999,0.0,OPT-C-01-04,2
A012890,0.00024565,0.00018125793003443902,OPT-B-01-04,0
A012891,0.000576,0.0,OPT-B-01-04,0
A012892,0.0009936,9.062896501721951e-05,OPT-C-01-04,2
A012893,0.000477405,0.00022657241254304877,OPT-B-01-04,5
A012894,0.00023490000000000002,9.062896501721951e-05,OPT-B-01-04,3
A012895,0.00029309500000000005,4.5314482508609755e-05,OPT-C-01-04,0
A012896,0.000352,0.0004078303425774878,OPT-A-01-04,1
A012897,0.0001944,0.0,OPT-B-01-04,0
A012898,0.00149769,0.0,OPT-C-01-04,1
A012899,0.0004901,0.0003172013775602683,OPT-C-01-04,1
A012900,0.005355642,0.0013594344752582926,OPT-A-07-11,0
A012901,5.04e-05,0.0,OPT-B-01-04,1
A012902,4.6479999999999995e-05,0.0,PALLET-B,0
A012903,1.568e-05,0.00045314482508609753,OPT-B-01-04,1
A012904,0.00026896,4.5314482508609755e-05,OPT-C-01-04,1
A012905,0.002162751043814433,0.0,OPT-B-01-04,0
A012906,0.000225,0.0,OPT-C-01-04,1
A012907,2.61e-05,4.5314482508609755e-05,OPT-C-01-04,1
A012908,2.352e-05,0.0,OPT-A-01-04,2
A012909,2.916e-05,0.0,OPT-B-01-04,4
A012910,4.9392000000000004e-05,0.0,OPT-C-01-04,4
A012911,7.02e-05,0.0,OPT-C-01-04,1
A012912,4.623999999999999e-06,4.5314482508609755e-05,OPT-B-01-04,8
A012913,0.00317625,0.0,PALLET-C,5
A012914,3.8e-05,0.0,OPT-B-01-04,9
A012915,4.4e-06,4.5314482508609755e-05,OPT-C-01-04,4
A012916,5.9584000000000004e-05,0.0,OPT-C-01-04,1
A012917,5.888e-06,0.0011781765452238534,OPT-A-01-04,0
A012918,0.00014630550476190475,0.0006797172376291463,OPT-A-01-04,0
A012919,2.88e-06,0.0009516041326808048,OPT-A-01-04,3
A012920,0.0008299199999999999,0.0004984593075947072,OPT-C-01-04,0
A012921,4.7652000000000004e-05,4.5314482508609755e-05,OPT-B-01-04,3
A012922,0.00010857,4.5314482508609755e-05,OPT-A-01-04,0
A012923,0.0014592000000000001,0.0,OPT-C-01-04,2
A012924,0.00146705,4.5314482508609755e-05,OPT-C-01-04,2
A012925,0.00051935,9.062896501721951e-05,OPT-A-01-04,1
A012926,0.344378475,0.0,OPT-A-05-07,0
A012927,0.17316335666666668,0.0,OPT-A-05-07,0
A012928,0.0009779,4.5314482508609755e-05,OPT-B-01-04,1
A012929,0.0015521279999999998,0.0002718868950516585,OPT-A-01-04,2
A012930,0.00064125,0.00022657241254304877,OPT-B-01-04,2
A012931,0.00073416,9.062896501721951e-05,OPT-C-01-04,1
A012932,0.00123625,9.062896501721951e-05,OPT-C-01-04,0
A012933,0.0010478,0.00018125793003443902,OPT-B-01-04,1
A012934,0.001302,9.062896501721951e-05,OPT-B-01-04,0
A012935,0.000781,4.5314482508609755e-05,OPT-C-01-04,0
A012936,0.0018,0.00022657241254304877,OPT-B-01-04,0
A012937,0.001093995,0.00022657241254304877,OPT-A-05-07,1
A012938,0.0013547000000000001,0.0,OPT-A-05-07,3
A012939,0.001365,9.062896501721951e-05,OPT-C-01-04,3
A012940,9.87e-05,0.001314119992749683,OPT-A-01-04,1
A012941,0.00443792524920534,0.0014047489577669024,OPT-A-01-04,7
A012942,0.000216,0.0005890882726119267,OPT-C-01-04,3
A012943,0.00108,9.062896501721951e-05,OPT-A-07-11,0
A012944,0.00108675,4.5314482508609755e-05,OPT-C-01-04,3
A012945,0.0012285,4.5314482508609755e-05,OPT-B-01-04,0
A012946,7.743999999999999e-06,0.0004078303425774878,OPT-A-01-04,0
A012947,1.8259e-05,0.002129780677904658,OPT-A-01-04,2
A012948,4.693e-06,0.0014047489577669024,OPT-A-01-04,7
A012949,3.7544e-05,0.0002718868950516585,OPT-A-01-04,0
A012950,1.0625e-05,0.0004984593075947072,OPT-A-01-04,15
A012951,3.125e-05,0.0006797172376291463,OPT-A-01-04,4
A012952,2.8125e-05,0.000543773790103317,OPT-A-01-04,0
A012953,0.000198432,0.0,OPT-C-01-04,9
A012954,0.000136,4.5314482508609755e-05,OPT-B-01-04,1
A012955,0.000102672,9.062896501721951e-05,OPT-B-01-04,0
A012956,0.000223608,0.0,OPT-C-01-04,3
A012957,3.6450000000000005e-05,0.0,OPT-B-01-04,0
A012958,3.775e-05,0.0,PALLET-C,0
A012959,5.3856e-05,0.0,OPT-C-01-04,8
A012960,0.00050176,0.0020844661953960484,OPT-A-01-04,2
A012961,0.0001251,0.0072503172013775605,OPT-A-01-04,13
A012962,0.000486,4.5314482508609755e-05,OPT-B-01-04,0
A012963,6.623999999999999e-05,0.0,OPT-C-01-04,29
A012964,7.98e-05,9.062896501721951e-05,OPT-B-01-04,1
A012965,7.575e-05,0.0,OPT-B-01-04,2
A012966,0.001176,0.0004078303425774878,OPT-B-01-04,2
A012967,0.0009375,0.00036251586006887804,OPT-B-01-04,0
A012968,0.0004842,0.00022657241254304877,MERAKEZET,4
A012969,0.0001025,0.0016766358528185609,OPT-A-01-04,5
A012970,0.000864,0.0,OPT-A-05-07,1
A012971,0.00470375,0.00018125793003443902,OPT-C-01-04,2
A012972,8.75e-05,0.0,OPT-C-01-04,3
A012973,6.9e-05,9.062896501721951e-05,OPT-C-01-04,0
A012974,0.00017628,0.00018125793003443902,OPT-B-01-04,0
A012975,0.000574,0.0,OPT-B-01-04,5
A012976,0.0131325,0.00022657241254304877,OPT-C-07-11,3
A012977,5.6880000000000004e-05,0.0003172013775602683,OPT-B-01-04,5
A012978,6.75e-06,0.0002718868950516585,OPT-B-01-04,0
A012979,1e-06,0.0004078303425774878,OPT-A-01-04,3
A012980,0.00556875,0.0,OPT-B-01-04,3
A012981,0.00556875,0.0,OPT-C-05-07,0
A012982,0.00035,0.0,OPT-C-01-04,3
A012983,1.6499999999999999e-06,0.0,OPT-C-01-04,1
