date,uuid,quantity
2022-01-25,A006292,8
2022-01-25,A006669,3
2022-01-25,A006735,1
2022-01-25,A007074,2
2022-01-25,A007278,1
2022-01-25,A007391,10
2022-01-25,A007855,1
2022-01-25,A007906,10
2022-01-25,A008201,2
2022-01-25,A008276,1
2022-01-25,A008283,1
2022-01-25,A008320,1
2022-01-25,A008416,1
2022-01-25,A008648,1
2022-01-25,A008651,1
2022-01-25,A008657,1
2022-01-25,A008666,6
2022-01-25,A008690,1
2022-01-25,A008691,1
2022-01-25,A008710,1
2022-01-25,A008712,1
2022-01-25,A008749,12
2022-01-25,A008768,4
2022-01-25,A008775,4
2022-01-25,A008796,1
2022-01-25,A008798,2
2022-01-25,A008811,2
2022-01-25,A008845,1
2022-01-25,A008846,3
2022-01-25,A008858,1
2022-01-25,A008865,1
2022-01-25,A008880,1
2022-01-25,A008889,1
2022-01-25,A008899,1
2022-01-25,A009069,1
2022-01-25,A009101,1
2022-01-25,A009108,1
2022-01-25,A009638,1
2022-01-25,A009711,1
2022-01-25,A009916,1
2022-01-25,A010183,4
2022-01-25,A010185,1
2022-01-25,A010432,1
2022-01-25,A010486,1
2022-01-25,A010487,1
2022-01-25,A010816,1
2022-01-25,A010817,1
2022-01-25,A010950,1
2022-01-25,A011672,1
2022-01-25,A011776,1
2022-01-25,A011895,1
2022-01-25,A012255,10
2022-01-25,A012256,10
2022-01-25,A012284,1
2022-01-25,A012311,10
2022-01-25,A012313,1
2022-01-25,A012830,6
2022-01-25,A012850,8
2022-01-25,A012866,1
2022-01-25,A012877,2
2022-01-25,A012890,2
2022-01-25,A012900,4
2022-01-25,A013048,1
2022-01-25,A013468,2
2022-01-25,A013497,1
2022-01-25,A013857,1
2022-01-25,A013860,1
2022-01-25,A013871,2
2022-01-25,A013878,1
2022-01-25,A013898,1
2022-01-25,A013905,1
2022-01-25,A013907,1
2022-01-25,A013910,2
2022-01-25,A013931,1
2022-01-25,A015307,1
2022-01-25,A019249,1
2022-01-25,A019902,1
2022-01-25,A021126,1
2022-01-25,A022068,1
2022-01-25,A024827,1
2022-01-25,A027703,1
2022-01-25,A028592,1
2022-01-26,A013908,1
2022-01-26,A015291,2
2022-01-26,A015939,2
2022-01-26,A016363,1
2022-01-26,A016663,1
2022-01-26,A016765,10
2022-01-26,A016886,2
2022-01-26,A017026,2
2022-01-26,A017064,1
2022-01-26,A017486,2
2022-01-26,A017553,4
2022-01-26,A017572,4
2022-01-26,A017585,3
2022-01-26,A018825,1
2022-01-26,A018873,1
2022-01-26,A018993,2
2022-01-26,A019089,4
2022-01-26,A019093,4
2022-01-26,A019200,1
2022-01-26,A019259,1
2022-01-26,A019264,5
2022-01-26,A019294,1
2022-01-26,A019319,3
2022-01-26,A019332,1
2022-01-26,A019347,2
2022-01-26,A019363,4
2022-01-26,A019401,3
2022-01-26,A019416,2
2022-01-26,A019466,1
2022-01-26,A019585,4
2022-01-26,A019639,3
2022-01-26,A019819,1
2022-01-26,A019977,10
2022-01-26,A020013,3
2022-01-26,A020123,1
2022-01-26,A020272,2
2022-01-26,A020289,2
2022-01-26,A020364,1
2022-01-26,A020501,2
2022-01-26,A020513,2
2022-01-26,A020569,2
2022-01-26,A020679,3
2022-01-26,A020843,1
2022-01-26,A020845,2
2022-01-26,A021011,4
2022-01-26,A021030,1
2022-01-26,A021438,20
2022-01-26,A021702,1
2022-01-26,A021713,1
2022-01-26,A021750,1
2022-01-26,A022326,1
2022-01-26,A022394,2
2022-01-26,A022608,1
2022-01-26,A022893,3
2022-01-26,A023002,4
2022-01-26,A023004,1
2022-01-26,A023053,2
2022-01-26,A023054,1
2022-01-26,A023078,1
2022-01-26,A023082,2
2022-01-26,A023190,8
2022-01-26,A023192,4
2022-01-26,A023193,3
2022-01-26,A023195,2
2022-01-26,A023596,1
2022-01-26,A023787,2
2022-01-26,A023864,2
2022-01-26,A023935,1
2022-01-26,A023974,4
2022-01-26,A024006,1
2022-01-26,A024061,1
2022-01-26,A024121,3
2022-01-26,A024159,2
2022-01-26,A024160,5
2022-01-26,A024174,5
2022-01-26,A024257,3
2022-01-26,A024261,10
2022-01-26,A024266,3
2022-01-26,A024279,7
2022-01-26,A024286,5
2022-01-26,A024303,8
2022-01-26,A024311,5
2022-01-26,A024331,1
2022-01-26,A024332,2
2022-01-26,A024364,4
2022-01-26,A024366,2
2022-01-26,A024383,3
2022-01-26,A024401,8
2022-01-26,A024412,2
2022-01-26,A024443,5
2022-01-26,A024472,4
2022-01-26,A024479,4
2022-01-26,A024496,1
2022-01-26,A024510,2
2022-01-26,A024513,4
2022-01-26,A024525,2
2022-01-26,A024544,2
2022-01-26,A024556,5
2022-01-26,A024622,3
2022-01-26,A024625,3
2022-01-26,A024639,3
2022-01-26,A024643,1
2022-01-26,A024652,10
2022-01-26,A024676,2
2022-01-26,A024685,2
2022-01-26,A024811,1
2022-01-26,A024856,1
2022-01-26,A025641,1
2022-01-26,A025645,1
2022-01-26,A025704,1
2022-01-26,A025728,1
2022-01-26,A026019,1
2022-01-26,A026230,1
2022-01-26,A026267,1
2022-01-26,A026283,3
2022-01-26,A026315,1
2022-01-26,A026324,1
2022-01-26,A026531,2
2022-01-26,A026657,1
2022-01-26,A026893,1
2022-01-26,A026925,1
2022-01-26,A026975,4
2022-01-26,A027099,1
2022-01-26,A027164,1
2022-01-26,A027381,1
2022-01-26,A027455,2
2022-01-26,A027566,1
2022-01-26,A027578,1
2022-01-26,A027732,1
2022-01-26,A027744,2
2022-01-26,A027840,2
2022-01-26,A027906,1
2022-01-26,A027936,1
2022-01-26,A027984,3
2022-01-26,A027992,2
2022-01-26,A028343,1
2022-01-26,A028603,1
2022-01-26,A028631,1
2022-01-26,A028820,1
2022-01-26,A028869,1
2022-01-26,A028929,1
2022-01-26,A029095,1
2022-01-26,A029096,2
2022-01-26,A029298,4
2022-01-26,A029921,1
2022-01-26,A030365,1
2022-01-27,A020799,1
2022-01-27,A023134,1
2022-01-28,A023935,1
2022-01-28,A023974,1
2022-01-28,A026323,1
2022-01-28,A027851,1
2022-01-28,A027891,1
2022-01-28,A028005,1
2022-01-28,A030046,1
2022-01-30,A000072,25
2022-01-30,A000095,25
2022-01-30,A000121,10
2022-01-30,A000139,10
2022-01-30,A000264,12
2022-01-30,A000310,5
2022-01-30,A000325,20
2022-01-30,A000438,60
2022-01-30,A000450,7
2022-01-30,A000526,10
2022-01-30,A000532,30
2022-01-30,A000559,10
2022-01-30,A000578,10
2022-01-30,A000581,5
2022-01-30,A000595,100
2022-01-30,A000736,60
2022-01-30,A000755,10
2022-01-30,A000791,10
2022-01-30,A001022,11
2022-01-30,A001359,100
2022-01-30,A001448,60
2022-01-30,A001522,10
2022-01-30,A001873,30
2022-01-30,A001925,30
2022-01-30,A001955,15
2022-01-30,A001958,15
2022-01-30,A001959,10
2022-01-30,A001961,6
2022-01-30,A001967,5
2022-01-30,A001968,10
2022-01-30,A001975,2
2022-01-30,A002007,1
2022-01-30,A002116,4
2022-01-30,A002147,100
2022-01-30,A002259,1
2022-01-30,A002260,2
2022-01-30,A002267,1
2022-01-30,A002271,20
2022-01-30,A002365,2
2022-01-30,A002395,5
2022-01-30,A002432,2
2022-01-30,A002466,5
2022-01-30,A002476,1
2022-01-30,A002525,4
2022-01-30,A002619,2
2022-01-30,A002640,2
2022-01-30,A002654,1
2022-01-30,A002720,60
2022-01-30,A002721,50
2022-01-30,A002801,1
2022-01-30,A002813,3
2022-01-30,A002833,300
2022-01-30,A002840,350
2022-01-30,A003066,60
2022-01-30,A003071,2
2022-01-30,A003087,1
2022-01-30,A003095,2
2022-01-30,A003221,1
2022-01-30,A003230,1
2022-01-30,A003238,1
2022-01-30,A003263,2
2022-01-30,A003296,4
2022-01-30,A003299,2
2022-01-30,A003330,3
2022-01-30,A003332,1
2022-01-30,A003334,1
2022-01-30,A003352,2
2022-01-30,A003377,1
2022-01-30,A003526,6
2022-01-30,A003540,5
2022-01-30,A003616,3
2022-01-30,A003631,1
2022-01-30,A003638,12
2022-01-30,A003639,3
2022-01-30,A003724,8
2022-01-30,A003782,2
2022-01-30,A003833,1
2022-01-30,A003861,100
2022-01-30,A003872,742
2022-01-30,A003875,204
2022-01-30,A003877,2
2022-01-30,A003903,1
2022-01-30,A003916,1
2022-01-30,A003955,2
2022-01-30,A004184,2
2022-01-30,A004236,2
2022-01-30,A004238,2
2022-01-30,A004252,5
2022-01-30,A004307,2
2022-01-30,A004309,6
2022-01-30,A004331,5
2022-01-30,A004376,50
2022-01-30,A004429,120
2022-01-30,A004522,8
2022-01-30,A004529,20
2022-01-30,A004538,5
2022-01-30,A004539,2
2022-01-30,A004551,3
2022-01-30,A004570,1
2022-01-30,A004575,8
2022-01-30,A004611,60
2022-01-30,A004738,50
2022-01-30,A004745,5
2022-01-30,A004746,4
2022-01-30,A004756,3
2022-01-30,A004879,4
2022-01-30,A004887,2
2022-01-30,A004945,2
2022-01-30,A004973,200
2022-01-30,A004977,2
2022-01-30,A005068,2
2022-01-30,A005084,10
2022-01-30,A005085,7
2022-01-30,A005086,7
2022-01-30,A005097,360
2022-01-30,A005103,2
2022-01-30,A005132,8
2022-01-30,A005140,1
2022-01-30,A005152,3
2022-01-30,A005155,200
2022-01-30,A005191,1
2022-01-30,A005195,5
2022-01-30,A005224,4
2022-01-30,A005225,3
2022-01-30,A005309,4
2022-01-30,A005365,2
2022-01-30,A005368,1
2022-01-30,A005518,2
2022-01-30,A005527,1
2022-01-30,A005578,2
2022-01-30,A005619,3
2022-01-30,A005659,2
2022-01-30,A005682,2
2022-01-30,A005708,1
2022-01-30,A005710,50
2022-01-30,A005799,80
2022-01-30,A005929,6
2022-01-30,A005930,3
2022-01-30,A006086,2
2022-01-30,A006127,10
2022-01-30,A006142,40
2022-01-30,A006156,10
2022-01-30,A006173,10
2022-01-30,A006214,10
2022-01-30,A006281,3
2022-01-30,A006290,3
2022-01-30,A006512,1
2022-01-30,A006620,2
2022-01-30,A006630,2
2022-01-30,A006635,2
2022-01-30,A006690,4
2022-01-30,A006729,2
2022-01-30,A006807,2
2022-01-30,A006811,2
2022-01-30,A006908,8
2022-01-30,A006936,5
2022-01-30,A006948,30
2022-01-30,A006960,30
2022-01-30,A006964,300
2022-01-30,A006968,200
2022-01-30,A007010,1
2022-01-30,A007029,2
2022-01-30,A007041,1
2022-01-30,A007134,10
2022-01-30,A007156,1
2022-01-30,A007188,10
2022-01-30,A007277,1
2022-01-30,A007290,7
2022-01-30,A007291,1
2022-01-30,A007292,2
2022-01-30,A007312,1
2022-01-30,A007313,1
2022-01-30,A007358,2
2022-01-30,A007366,1
2022-01-30,A007369,2
2022-01-30,A007384,5
2022-01-30,A007410,6
2022-01-30,A007420,2
2022-01-30,A007447,4
2022-01-30,A007561,20
2022-01-30,A007693,270
2022-01-30,A007715,5
2022-01-30,A007874,1
2022-01-30,A007883,2
2022-01-30,A007938,2
2022-01-30,A008051,3
2022-01-30,A008123,1
2022-01-30,A008154,5
2022-01-30,A008164,2
2022-01-30,A008166,2
2022-01-30,A008200,2
2022-01-30,A008203,2
2022-01-30,A008217,2
2022-01-30,A008243,2
2022-01-30,A008247,2
2022-01-30,A008252,4
2022-01-30,A008270,10
2022-01-30,A008300,2
2022-01-30,A008396,2
2022-01-30,A008399,1
2022-01-30,A008423,2
2022-01-30,A008479,4
2022-01-30,A008523,4
2022-01-30,A008573,2
2022-01-30,A008590,1
2022-01-30,A008845,2
2022-01-30,A008928,12
2022-01-30,A008963,10
2022-01-30,A009022,3
2022-01-30,A009125,45
2022-01-30,A009213,2
2022-01-30,A009254,6
2022-01-30,A009341,5
2022-01-30,A009517,3
2022-01-30,A009569,3
2022-01-30,A009575,5
2022-01-30,A009598,2
2022-01-30,A009606,2
2022-01-30,A009671,2
2022-01-30,A009751,1
2022-01-30,A009760,1
2022-01-30,A009762,2
2022-01-30,A009763,2
2022-01-30,A009809,1
2022-01-30,A009811,2
2022-01-30,A009812,3
2022-01-30,A009844,2
2022-01-30,A009887,3
2022-01-30,A009888,3
2022-01-30,A009889,3
2022-01-30,A009946,10
2022-01-30,A009949,3
2022-01-30,A009952,2
2022-01-30,A009955,2
2022-01-30,A010054,28
2022-01-30,A010055,20
2022-01-30,A010058,6
2022-01-30,A010070,6
2022-01-30,A010133,4
2022-01-30,A010171,2
2022-01-30,A010185,4
2022-01-30,A010243,3
2022-01-30,A010395,2
2022-01-30,A010411,10
2022-01-30,A010458,1
2022-01-30,A010487,1
2022-01-30,A010521,2
2022-01-30,A010548,204
2022-01-30,A010568,56
2022-01-30,A010584,9
2022-01-30,A010686,5
2022-01-30,A010827,80
2022-01-30,A010864,9
2022-01-30,A010896,2
2022-01-30,A010898,5
2022-01-30,A010902,6
2022-01-30,A010908,1
2022-01-30,A010946,6
2022-01-30,A010950,480
2022-01-30,A010996,2
2022-01-30,A011038,3
2022-01-30,A011061,1
2022-01-30,A011065,6
2022-01-30,A011099,5
2022-01-30,A011120,2
2022-01-30,A011121,2
2022-01-30,A011122,1
2022-01-30,A011142,1
2022-01-30,A011296,5
2022-01-30,A011317,1
2022-01-30,A011318,1
2022-01-30,A011347,1
2022-01-30,A011382,3
2022-01-30,A011450,3
2022-01-30,A011504,10
2022-01-30,A011522,49
2022-01-30,A011552,2
2022-01-30,A011723,1
2022-01-30,A011774,1
2022-01-30,A011776,3
2022-01-30,A011790,1
2022-01-30,A011822,2
2022-01-30,A011825,2
2022-01-30,A011839,2
2022-01-30,A011842,1
2022-01-30,A011879,4
2022-01-30,A011958,5
2022-01-30,A012009,3
2022-01-30,A012024,2
2022-01-30,A012028,8
2022-01-30,A012173,2
2022-01-30,A012204,2
2022-01-30,A012229,5
2022-01-30,A012255,4
2022-01-30,A012256,5
2022-01-30,A012269,2
2022-01-30,A012276,5
2022-01-30,A012309,2
2022-01-30,A012562,3
2022-01-30,A012565,2
2022-01-30,A012566,15
2022-01-30,A012568,2
2022-01-30,A012571,2
2022-01-30,A012605,3
2022-01-30,A012720,50
2022-01-30,A012756,3
2022-01-30,A012777,10
2022-01-30,A012833,5
2022-01-30,A012839,4
2022-01-30,A012871,2
2022-01-30,A012875,6
2022-01-30,A012900,4
2022-01-30,A012961,14
2022-01-30,A012969,3
2022-01-30,A012979,2
2022-01-30,A012986,2
2022-01-30,A013092,4
2022-01-30,A013149,2
2022-01-30,A013151,5
2022-01-30,A013153,2
2022-01-30,A013155,4
2022-01-30,A013455,3
2022-01-30,A013457,2
2022-01-30,A013461,2
2022-01-30,A013593,10
2022-01-30,A013720,2
2022-01-30,A013721,5
2022-01-30,A013733,5
2022-01-30,A013851,4
2022-01-30,A013865,1
2022-01-30,A013910,1
2022-01-30,A014027,2
2022-01-30,A014230,5
2022-01-30,A014274,2
2022-01-30,A014384,2
2022-01-30,A016433,1
2022-01-30,A016896,1
2022-01-30,A019968,1
2022-01-30,A023057,1
2022-01-30,A024230,1
2022-01-30,A028062,1
2022-01-30,A028935,1
2022-01-31,A010766,10
2022-01-31,A011516,2
2022-01-31,A011530,2
2022-01-31,A011532,4
2022-01-31,A013931,2
2022-01-31,A014919,10
2022-01-31,A014932,10
2022-01-31,A015340,1
2022-01-31,A017235,1
2022-01-31,A017284,1
2022-01-31,A017712,1
2022-01-31,A019087,1
2022-01-31,A020385,1
2022-01-31,A020672,1
2022-01-31,A020684,1
2022-01-31,A021185,2
2022-01-31,A023187,1
2022-01-31,A023894,1
2022-01-31,A023998,1
2022-01-31,A024477,1
2022-01-31,A024480,1
2022-01-31,A024518,1
2022-01-31,A024814,1
2022-01-31,A026513,1
2022-01-31,A028744,1
2022-02-01,A001092,3
2022-02-01,A004078,1
2022-02-01,A007263,1
2022-02-01,A008395,2
2022-02-01,A015449,1
2022-02-01,A016016,1
2022-02-01,A016930,1
2022-02-01,A017299,3
2022-02-01,A019048,1
2022-02-01,A019097,1
2022-02-01,A019372,1
2022-02-01,A019487,1
2022-02-01,A019527,4
2022-02-01,A019532,1
2022-02-01,A020441,1
2022-02-01,A020678,1
2022-02-01,A020798,1
2022-02-01,A022258,1
2022-02-01,A024211,7
2022-02-01,A024240,1
2022-02-01,A024987,1
2022-02-01,A025129,1
2022-02-01,A026283,1
2022-02-01,A026328,1
2022-02-01,A026794,1
2022-02-01,A026835,1
2022-02-01,A027935,1
2022-02-01,A027984,1
2022-02-01,A028229,1
2022-02-01,A028366,1
2022-02-01,A028393,1
2022-02-01,A029882,2
2022-02-02,A000220,6
2022-02-02,A000368,30
2022-02-02,A000435,10
2022-02-02,A000456,4
2022-02-02,A000531,10
2022-02-02,A000766,25
2022-02-02,A000767,6
2022-02-02,A000808,6
2022-02-02,A000823,6
2022-02-02,A000826,6
2022-02-02,A001026,1
2022-02-02,A001030,2
2022-02-02,A001031,1
2022-02-02,A001080,1
2022-02-02,A001092,10
2022-02-02,A001216,2
2022-02-02,A002090,1
2022-02-02,A002093,1
2022-02-02,A002238,2
2022-02-02,A002329,21
2022-02-02,A002575,5
2022-02-02,A003107,1
2022-02-02,A003234,4
2022-02-02,A003286,1
2022-02-02,A003368,1
2022-02-02,A003438,2
2022-02-02,A003744,1
2022-02-02,A003870,5
2022-02-02,A003935,60
2022-02-02,A003938,20
2022-02-02,A003949,1
2022-02-02,A003998,2
2022-02-02,A004189,1
2022-02-02,A004197,1
2022-02-02,A004417,9
2022-02-02,A004427,2
2022-02-02,A004431,2
2022-02-02,A004522,4
2022-02-02,A004526,4
2022-02-02,A004529,13
2022-02-02,A004619,3
2022-02-02,A004723,1
2022-02-02,A004818,2
2022-02-02,A004820,1
2022-02-02,A004940,1
2022-02-02,A004995,1
2022-02-02,A004997,1
2022-02-02,A005068,6
2022-02-02,A005152,4
2022-02-02,A005176,1
2022-02-02,A005215,1
2022-02-02,A005237,1
2022-02-02,A005301,5
2022-02-02,A005302,5
2022-02-02,A005505,5
2022-02-02,A005509,2
2022-02-02,A005538,1
2022-02-02,A005591,1
2022-02-02,A005598,2
2022-02-02,A005743,2
2022-02-02,A005746,1
2022-02-02,A005753,1
2022-02-02,A005754,1
2022-02-02,A005767,2
2022-02-02,A005845,1
2022-02-02,A006082,1
2022-02-02,A006084,1
2022-02-02,A006086,1
2022-02-02,A006087,1
2022-02-02,A006088,1
2022-02-02,A006323,5
2022-02-02,A006327,5
2022-02-02,A006779,1
2022-02-02,A007191,3
2022-02-02,A007263,2
2022-02-02,A007332,2
2022-02-02,A007450,10
2022-02-02,A007724,10
2022-02-02,A007975,1
2022-02-02,A008135,2
2022-02-02,A008203,1
2022-02-02,A008445,1
2022-02-02,A009069,1
2022-02-02,A009074,2
2022-02-02,A009179,1
2022-02-02,A009234,1
2022-02-02,A009235,1
2022-02-02,A009473,1
2022-02-02,A009474,1
2022-02-02,A009478,2
2022-02-02,A009479,1
2022-02-02,A009480,1
2022-02-02,A009696,2
2022-02-02,A009861,1
2022-02-02,A009867,1
2022-02-02,A010131,4
2022-02-02,A010485,1
2022-02-02,A010657,1
2022-02-02,A011059,1
2022-02-02,A011196,1
2022-02-02,A011197,1
2022-02-02,A011260,1
2022-02-02,A011261,1
2022-02-02,A011776,1
2022-02-02,A011824,1
2022-02-02,A011839,2
2022-02-02,A012001,1
2022-02-02,A012002,1
2022-02-02,A012268,1
2022-02-02,A012378,2
2022-02-02,A013049,2
2022-02-02,A013137,6
2022-02-02,A013296,2
2022-02-02,A013860,1
2022-02-02,A013878,1
2022-02-02,A013883,1
2022-02-02,A013886,3
2022-02-02,A013910,1
2022-02-02,A013919,1
2022-02-02,A014340,10
2022-02-02,A014766,2
2022-02-02,A014992,240
2022-02-02,A015156,1
2022-02-02,A015944,1
2022-02-02,A016814,1
2022-02-02,A016896,1
2022-02-02,A018825,1
2022-02-02,A019241,1
2022-02-02,A019267,1
2022-02-02,A019342,1
2022-02-02,A019641,1
2022-02-02,A021550,1
2022-02-02,A022972,1
2022-02-02,A023064,1
2022-02-02,A023186,1
2022-02-02,A023339,1
2022-02-02,A023349,1
2022-02-02,A023374,1
2022-02-02,A024119,1
2022-02-02,A024138,1
2022-02-02,A024249,1
2022-02-02,A024322,1
2022-02-02,A025055,1
2022-02-02,A025060,1
2022-02-02,A026170,1
2022-02-02,A026178,1
2022-02-02,A027793,2
2022-02-02,A027808,1
2022-02-02,A027821,1
2022-02-02,A027835,1
2022-02-02,A027848,1
2022-02-02,A027853,1
2022-02-02,A027859,1
2022-02-02,A027863,1
2022-02-02,A029891,1
2022-02-03,A001924,4
2022-02-03,A002767,28
2022-02-03,A003095,6
2022-02-03,A003459,100
2022-02-03,A004299,3
2022-02-03,A004868,40
2022-02-03,A004891,2
2022-02-03,A004982,1
2022-02-03,A005085,20
2022-02-03,A005167,2
2022-02-03,A006173,60
2022-02-03,A007134,10
2022-02-03,A007183,1
2022-02-03,A007450,20
2022-02-03,A008212,4
2022-02-03,A008490,1
2022-02-03,A008534,1
2022-02-03,A010182,20
2022-02-03,A010183,10
2022-02-03,A010184,6
2022-02-03,A010680,10
2022-02-03,A010773,10
2022-02-03,A011977,3
2022-02-03,A012283,5
2022-02-03,A014070,4
2022-02-03,A014922,1000
2022-02-03,A015304,2
2022-02-03,A015425,1
2022-02-03,A015544,10
2022-02-03,A015646,10
2022-02-03,A015883,5
2022-02-03,A015987,3
2022-02-03,A016063,220
2022-02-03,A016129,1
2022-02-03,A016138,5
2022-02-03,A016551,2
2022-02-03,A016581,595
2022-02-03,A016649,3
2022-02-03,A016688,2
2022-02-03,A016763,20
2022-02-03,A016876,1
2022-02-03,A016896,5
2022-02-03,A016964,2
2022-02-03,A016983,4
2022-02-03,A017032,1
2022-02-03,A017070,5
2022-02-03,A017160,1
2022-02-03,A017197,1
2022-02-03,A017230,10
2022-02-03,A017701,4
2022-02-03,A018542,10
2022-02-03,A018656,28
2022-02-03,A018715,1
2022-02-03,A018938,1
2022-02-03,A019266,3
2022-02-03,A019268,6
2022-02-03,A019341,2
2022-02-03,A019411,14
2022-02-03,A019460,1
2022-02-03,A019474,10
2022-02-03,A019496,2
2022-02-03,A019498,1
2022-02-03,A019702,1
2022-02-03,A019849,1
2022-02-03,A020053,1
2022-02-03,A020078,14
2022-02-03,A020110,1
2022-02-03,A020258,1
2022-02-03,A020259,1
2022-02-03,A020262,5
2022-02-03,A020266,3
2022-02-03,A020267,1
2022-02-03,A020343,1
2022-02-03,A020354,1
2022-02-03,A020360,1
2022-02-03,A020455,5
2022-02-03,A020518,4
2022-02-03,A020520,2
2022-02-03,A020577,5
2022-02-03,A020674,6
2022-02-03,A020684,15
2022-02-03,A020685,4
2022-02-03,A020838,1
2022-02-03,A020897,2
2022-02-03,A020912,1
2022-02-03,A021157,1
2022-02-03,A021201,30
2022-02-03,A021404,20
2022-02-03,A021409,15
2022-02-03,A021834,20
2022-02-03,A021992,1
2022-02-03,A022349,33
2022-02-03,A022398,3
2022-02-03,A022466,1
2022-02-03,A022473,1
2022-02-03,A022554,5
2022-02-03,A022666,140
2022-02-03,A022669,80
2022-02-03,A022689,3
2022-02-03,A022740,250
2022-02-03,A022743,200
2022-02-03,A022917,2
2022-02-03,A022972,1
2022-02-03,A022994,1
2022-02-03,A023011,3
2022-02-03,A023035,5
2022-02-03,A023036,10
2022-02-03,A023062,5
2022-02-03,A023063,10
2022-02-03,A023184,10
2022-02-03,A023186,10
2022-02-03,A023278,1
2022-02-03,A023632,2
2022-02-03,A023731,1
2022-02-03,A023741,1
2022-02-03,A023873,5
2022-02-03,A023892,12
2022-02-03,A023998,12
2022-02-03,A024044,1
2022-02-03,A024054,3
2022-02-03,A024136,10
2022-02-03,A024190,9
2022-02-03,A024249,10
2022-02-03,A024278,20
2022-02-03,A024296,10
2022-02-03,A024387,1
2022-02-03,A024428,5
2022-02-03,A024438,1
2022-02-03,A024543,89
2022-02-03,A024546,27
2022-02-03,A024633,20
2022-02-03,A024635,20
2022-02-03,A024810,4
2022-02-03,A024812,11
2022-02-03,A024828,4
2022-02-03,A024950,1
2022-02-03,A024962,2
2022-02-03,A025034,8
2022-02-03,A025055,4
2022-02-03,A025127,2
2022-02-03,A025254,1
2022-02-03,A025289,2
2022-02-03,A025327,1
2022-02-03,A025338,4
2022-02-03,A025524,12
2022-02-03,A025736,3
2022-02-03,A025795,2
2022-02-03,A026312,4
2022-02-03,A026545,2000
2022-02-03,A026740,1
2022-02-03,A026813,14
2022-02-03,A026835,20
2022-02-03,A026924,1
2022-02-03,A026968,3
2022-02-03,A027068,30
2022-02-03,A027075,50
2022-02-03,A027354,4
2022-02-03,A027679,1
2022-02-03,A027682,6
2022-02-03,A027849,5
2022-02-03,A027956,4
2022-02-03,A028282,1
2022-02-03,A028350,7
2022-02-03,A028504,1
2022-02-03,A028665,5
2022-02-03,A028666,2
2022-02-03,A028906,1
2022-02-03,A028957,2
2022-02-03,A029082,6
2022-02-03,A029153,2
2022-02-03,A029179,1
2022-02-03,A029257,6
2022-02-03,A029481,2
2022-02-03,A029672,13
2022-02-03,A029849,3
2022-02-03,A029891,12
2022-02-03,A030397,251
2022-02-03,A030404,5
2022-02-06,A006908,1
2022-02-06,A006911,1
2022-02-06,A007334,1
2022-02-06,A012213,1
2022-02-06,A013497,1
2022-02-06,A014794,1
2022-02-06,A014796,1
2022-02-06,A017543,8
2022-02-06,A018810,3
2022-02-06,A019322,4
2022-02-06,A020880,1
2022-02-06,A023918,2
2022-02-06,A024147,1
2022-02-06,A024263,2
2022-02-06,A024368,1
2022-02-06,A024534,1
2022-02-06,A024539,1
2022-02-06,A024543,1
2022-02-06,A024548,2
2022-02-06,A026271,3
2022-02-06,A030364,1
2022-02-07,A016084,1
2022-02-07,A021324,1
2022-02-07,A021840,1
2022-02-08,A000269,7
2022-02-08,A000529,5
2022-02-08,A000636,20
2022-02-08,A001092,2
2022-02-08,A001108,2
2022-02-08,A001109,4
2022-02-08,A001118,3
2022-02-08,A001177,2
2022-02-08,A001182,2
2022-02-08,A001199,5
2022-02-08,A001220,10
2022-02-08,A001244,15
2022-02-08,A001249,15
2022-02-08,A001315,3
2022-02-08,A001317,5
2022-02-08,A001325,5
2022-02-08,A001349,20
2022-02-08,A001362,3
2022-02-08,A001365,5
2022-02-08,A001378,20
2022-02-08,A001479,20
2022-02-08,A001640,100
2022-02-08,A001641,250
2022-02-08,A001654,750
2022-02-08,A001662,100
2022-02-08,A001667,350
2022-02-08,A001668,400
2022-02-08,A001682,40
2022-02-08,A001720,200
2022-02-08,A001799,1
2022-02-08,A001822,100
2022-02-08,A001845,1
2022-02-08,A001931,10
2022-02-08,A002260,1
2022-02-08,A002307,1
2022-02-08,A002334,2
2022-02-08,A002399,2
2022-02-08,A002438,2
2022-02-08,A002439,1
2022-02-08,A002440,6
2022-02-08,A002561,6
2022-02-08,A002598,6
2022-02-08,A002672,3
2022-02-08,A002679,1
2022-02-08,A002681,1
2022-02-08,A002687,7
2022-02-08,A002787,7
2022-02-08,A002792,1
